#번호	종류	자리수	예산	예시위치	JP	KO
244	msg	1	350	/STATHELP.MAT@1920	パラメータ種類（２）　　　　　　　　　［７／７］\n幸運　　－運は回避率をアップします。\n賢さ　　－魔法攻撃力に影響を与えます。\n抗魔力　－魔法技を受けた時のダメージを小さくす\n　　　　　る力です。\n回避率　－自分と同程度の速さの\n　　　　　モンスターに対する回避率です。\n必殺率　－自分と同程度の能力を持つ、\n　　　　　モンスターに対するクリティカル率です。	파라미터 종류（２）　　　　　　　　　 ［７／７］\n행운　　－운은 회피율을 높여 줍니다.\n지혜　　－마법 공격력에 영향을 줍니다.\n항마력　－마법기를 받았을 때 피해를 줄이는\n　　　　　힘입니다.\n회피율　－자신과 비슷한 속도의\n　　　　　몬스터에 대한 회피율입니다.\n필살률　－자신과 비슷한 능력을 지닌\n　　　　　몬스터에 대한 크리티컬률입니다.
245	msg	1	258	/STATHELP.MAT@2295	h　　　　　　　　　　　　　　　　　　　［１／５］\n技Ｌｖ　　　－現在の技のレベルです。\n技Ｅｘｐ　　－技を使うごとに経験値が加算されて\n　　　　　　　いきます。一定値になると技レベル\n　　　　　　　がＵＰして、技を覚えたり、使える\n　　　　　　　ようになります。	h　　　　　　　　　　　　　　　　　　　［１／５］\n기Ｌｖ　　　－현재 기술의 레벨입니다.\n기Ｅｘｐ　　－기술을 쓸 때마다 경험치가 더해\n　　　　　　　집니다. 일정값이 되면 기술 레벨\n　　　　　　　이 올라 기술을 익히거나 쓸 수\n　　　　　　　있게 됩니다.
246	msg	1	353	/STATHELP.MAT@2556	　　　　　　　　　　　　　　　　　　　［２／５］\n各技の技Ｌｖ－技を使うために必要となる技レベル\n　　　　　　　です。もう１つの値は使うごとに加\n　　　　　　　算される経験値です。\n必要行動力　－技を使うために必要な行動力です。\n　　　　　　　移動したときに、この必要行動力だ\n　　　　　　　けの行動力が残っていないと技を使\n　　　　　　　うことはできません。	　　　　　　　　　　　　　　　　　　　［２／５］\n각 기술 Ｌｖ　－기술을 쓰는 데 필요한 기술 레벨\n　　　　　　　입니다. 또 하나의 값은 쓸 때마다\n　　　　　　　더해지는 경험치입니다.\n필요행동력　－기술을 쓰는 데 드는 행동력입니다.\n　　　　　　　이동했을 때 이 필요행동력만큼의\n　　　　　　　행동력이 남아 있지 않으면 기술을\n　　　　　　　쓸 수 없습니다.
247	msg	1	221	/STATHELP.MAT@2912	　　　　　　　　　　　　　　　　　　　［３／５］\n必要Ｍｐ　　－魔法を使うために必要なＭｐです。\n　　　　　　　残りのＭｐがこれより少ないと魔法\n　　　　　　　を使うことはできません。\nパワー　　　－攻撃力や回復力の値です。\n	　　　　　　　　　　　　　　　　　　　［３／５］\n필요Ｍｐ　　－마법을 쓰는 데 필요한 Ｍｐ입니다.\n　　　　　　　남은 Ｍｐ가 이보다 적으면 마법\n　　　　　　　을 쓸 수 없습니다.\n파워　　　　－공격력이나 회복력 값입니다.\n
248	msg	1	293	/STATHELP.MAT@3136	　　　　　　　　　　　　　　　　　　　［４／５］\n射程　　　　－技や魔法が届く範囲です。\n　　（単）一体だけを攻撃します。\n　　（術）一体だけを攻撃します。\n　　　　　障害物の影響を受けません。\n　　（弧）扇の範囲に攻撃します。\n　　（扇）扇の範囲に攻撃します。\n　　　　　障害物の影響を受けません。	　　　　　　　　　　　　　　　　　　　［４／５］\n사정　　　　－기술이나 마법이 닿는 범위입니다.\n　　（단）하나만 공격합니다.\n　　（술）하나만 공격합니다.\n　　　　　장애물을 무시합니다.\n　　（호）부채꼴로 공격합니다.\n　　（선）부채꼴로 공격합니다.\n　　　　　장애물을 무시합니다.
249	msg	1	254	/STATHELP.MAT@3432	　　　　　　　　　　　　　　　　　　　［５／５］\n　　（円）円の範囲に攻撃します。\n　　（全）円の範囲に攻撃します。\n　　　　　障害物の影響を受けません。\n　　（直）直線上に攻撃します。\n　　　　　障害物の影響を受けません。\n　　（自）自分自身に技をかけます。	　　　　　　　　　　　　　　　　　　　［５／５］\n　　（원）원형으로 공격합니다.\n　　（전）원형으로 공격합니다.\n　　　　　장애물을 무시합니다.\n　　（직）직선으로 공격합니다.\n　　　　　장애물을 무시합니다.\n　　（자）자신에게 기술을 겁니다.
250	msg	1	30	/TEST.ADV@44	ｴﾗｰ:相談メッセージがありません	에러:상담 메시지 없음
251	msg	1	38	/WAZAHELP.MSG@850	%ﾈ敵１体に対して剣で斬りかかる技です。	%ﾈ적 하나를 검으로 베는 기술입니다.
252	msg	1	46	/WAZAHELP.MSG@892	剣を鋭く突き出して、相手の体をつらぬく技です。	검을 날카롭게 찔러 몸을 꿰뚫는 기술입니다.
253	msg	1	50	/WAZAHELP.MSG@940	剣から小さな衝撃波を発して敵にたたきつける技です。	검에서 작은 충격파를 쏘아 적을 치는 기술입니다.
254	msg	1	46	/WAZAHELP.MSG@992	剣をふり回し、前方にいる敵を斬りつける技です。	검을 휘둘러 앞에 있는 적을 베는 기술입니다.
255	msg	1	34	/WAZAHELP.MSG@1040	敵にジャンプして斬りかかる技です。	적에게 뛰어올라 베는 기술입니다.
256	msg	1	46	/WAZAHELP.MSG@1076	敵に対し、剣を突き出して一気に切り込む技です。	검을 내밀며 단숨에 파고드는 기술입니다.
257	msg	1	62	/WAZAHELP.MSG@1124	剣先からすさまじい衝撃波を出して前方の敵にたたきつける技です。	칼끝에서 엄청난 충격파를 내어 앞의 적을 치는 기술입니다.
258	msg	1	66	/WAZAHELP.MSG@1188	自分のまわりに剣の風圧で衝撃波を発生させ、敵にたたきつける技です。	자기 주위에 검풍으로 충격파를 일으켜 적을 치는 기술입니다.
259	msg	1	40	/WAZAHELP.MSG@1256	おどりくるうように剣をふりまわす技です。	춤추듯 검을 휘두르는 기술입니다.
260	msg	1	48	/WAZAHELP.MSG@1304	敵に光のオーラをまとわせダメージを与える技です。	적에게 빛의 오라를 둘러 피해를 주는 기술입니다.
261	msg	1	42	/WAZAHELP.MSG@1356	剣先から火炎を発し、敵を焼きつくす技です。	칼끝의 화염으로 적을 태우는 기술입니다.
262	msg	1	42	/WAZAHELP.MSG@1400	敵に冷気をたたきつけ凍らせてしまう技です。	냉기를 퍼부어 적을 얼리는 기술입니다.
263	msg	1	74	/WAZAHELP.MSG@1444	剣で斬りつけた傷口から敵の体力を吸いとり、自らの体力と変えてしまう技です。	벤 상처로 적의 체력을 빨아들여 자신의 체력으로 삼는 기술입니다.
264	msg	1	44	/WAZAHELP.MSG@1520	剣先に雷を呼びおこし敵にたたきつける技です。	칼끝에 번개를 불러 적을 치는 기술입니다.
265	msg	1	52	/WAZAHELP.MSG@1568	敵の魂(ソウル)に攻撃を加えダメージをあたえる技です。	적의 영혼(소울)을 공격해 피해를 주는 기술입니다.
266	msg	1	26	/WAZAHELP.MSG@1636	刀で敵に斬りかかる技です。	칼로 적을 베는 기술입니다.
267	msg	1	56	/WAZAHELP.MSG@1664	少し距離をおいた敵に対してすばやく刀で斬りかかる技です。	조금 떨어진 적에게 재빨리 칼로 베어 드는 기술입니다.
268	msg	1	56	/WAZAHELP.MSG@1724	空を円のごとく斬りさくように周囲の敵に斬りつける技です。	허공을 원처럼 가르듯 주위의 적을 베는 기술입니다.
269	msg	1	60	/WAZAHELP.MSG@1784	太刀すじがイナヅマを生むほどのするどい一撃をくりだす技です。	칼놀림이 번개를 낳을 만큼 날카로운 일격을 날리는 기술입니다.
270	msg	1	56	/WAZAHELP.MSG@1848	すばやく踏み込み、影さえも切り取ると呼ばれる秘剣技です。	재빨리 파고들어 그림자마저 벤다는 비검술입니다.
271	msg	1	74	/WAZAHELP.MSG@1908	正面にいならぶ敵に対し、その場にいながらにして霊光の刃で斬りつける技です。	앞에 늘어선 적을 제자리에서 영광의 칼날로 베는 기술입니다.
272	msg	1	30	/WAZAHELP.MSG@1984	風の刃で敵を斬りきざむ技です。	바람날로 적을 베는 기술입니다.
273	msg	1	50	/WAZAHELP.MSG@2016	空間を裂くように正面にいならぶ敵を刺し貫く技です。	공간을 가르듯 앞에 늘어선 적을 꿰뚫는 기술입니다.
274	msg	1	56	/WAZAHELP.MSG@2068	鳳凰を呼びよせ、周囲の敵に大ダメージを与える秘剣技です。	봉황을 불러내 주위의 적에게 큰 피해를 주는 비검술입니다.
275	msg	1	60	/WAZAHELP.MSG@2132	敵１体のかげを地面にぬいとめ身動きできないようにする技です。	적의 그림자를 땅에 박아 움직이지 못하게 하는 기술입니다.
276	msg	1	50	/WAZAHELP.MSG@2196	忍者の武器である手裏剣を投げつけて攻撃する技です。	닌자의 무기인 수리검을 던져 공격하는 기술입니다.
277	msg	1	34	/WAZAHELP.MSG@2248	相手に組みついて投げ落とす技です。	상대를 붙잡아 내던지는 기술입니다.
278	msg	1	58	/WAZAHELP.MSG@2284	手裏剣のみだれ打ちで、周囲の敵にダメージをあたえる技です。	수리검을 난사해 주위의 적에게 피해를 주는 기술입니다.
279	msg	1	46	/WAZAHELP.MSG@2344	気をたたきつけて相手を気絶させてしまう技です。	기를 내리쳐 상대를 기절시키는 기술입니다.
280	msg	1	44	/WAZAHELP.MSG@2392	敵に卍型の手裏剣を投げつけて攻撃する技です。	만자 수리검을 던져 공격하는 기술입니다.
281	msg	1	74	/WAZAHELP.MSG@2440	すばやく敵のふところに斬りこむこの技は、ときとして必殺の一撃ともなります。	재빨리 적의 품으로 파고드는 이 기술은 때로 필살의 일격이 됩니다.
282	msg	1	48	/WAZAHELP.MSG@2516	卍手裏剣をブーメランの様に使って攻撃する技です。	만자 수리검을 부메랑처럼 던지는 기술입니다.
283	msg	1	40	/WAZAHELP.MSG@2608	こぶしで相手をなぐりダメージを与えます。	주먹으로 상대를 때려 피해를 줍니다.
284	msg	1	30	/WAZAHELP.MSG@2652	相手にけりをたたきこむ技です。	상대에게 발차기를 꽂는 기술.
285	msg	1	70	/WAZAHELP.MSG@2684	相手に反撃のすきをあたえることなく次々とパンチキックをくり出す技です。	반격할 틈을 주지 않고 펀치와 킥을 연달아 날리는 기술입니다.
286	msg	1	52	/WAZAHELP.MSG@2756	拳をはげしく相手にたたきつけて吹き飛ばす攻撃技です。	주먹을 세게 내리꽂아 상대를 날려 버리는 기술입니다.
287	msg	1	52	/WAZAHELP.MSG@2812	相手を空になげて落とすことでダメージを与える技です。	상대를 공중에 던져 떨어뜨려 피해를 주는 기술입니다.
288	msg	1	76	/WAZAHELP.MSG@2868	大きく宙に飛び上がり、ふだんはのぼれない場所まで移動することができる技です。	높이 뛰어올라 평소 오를 수 없는 곳까지 이동하는 기술입니다.
289	msg	1	56	/WAZAHELP.MSG@2952	回転キックで、まわりの敵に次々とダメージを与える技です。	회전 킥으로 주위의 적에게 연달아 피해를 주는 기술입니다.
290	msg	1	68	/WAZAHELP.MSG@3012	ひねりをきかせてくり出したこぶしが、たつまきを生むといわれる技です。	비틀어 내지른 주먹이 회오리를 일으킨다는 기술입니다.
291	msg	1	70	/WAZAHELP.MSG@3084	しめあげる技で、しばらくの間、相手の動きを封じてしまうことができます。	조르기 기술로, 잠시 동안 상대의 움직임을 봉할 수 있습니다.
292	msg	1	74	/WAZAHELP.MSG@3156	かたい岩をもうすい紙のごとく斬りさいてしまうことから名付けられた足技です。	단단한 바위도 얇은 종이처럼 베어 버린다 해서 붙은 이름의 발기술입니다.
293	msg	1	80	/WAZAHELP.MSG@3232	高速でくり出すこぶしの衝撃波が、相手にとどくと同時に地をも引きさくという技です。	고속으로 내지른 주먹의 충격파가 상대에 닿는 동시에 땅마저 가른다는 기술입니다.
294	msg	1	80	/WAZAHELP.MSG@3316	東方の地で発したと思われる投げ技のひとつで広い範囲の敵を一度に投げとばす技です。	동방에서 생긴 듯한 메치기 기술로, 넓은 범위의 적을 한꺼번에 내던집니다.
295	msg	1	70	/WAZAHELP.MSG@3400	矢つぎばやにくり出されるこぶしが残像となって百にも見えるという技です。	연달아 내지르는 주먹이 잔상이 되어 백 개로 보인다는 기술입니다.
296	msg	1	72	/WAZAHELP.MSG@3472	空を切りさくこぶしは、たつまきをともなって相手に大ダメージをあたえます。	허공을 가르는 주먹이 회오리를 동반해 상대에게 큰 피해를 줍니다.
297	msg	1	30	/WAZAHELP.MSG@3548	力まかせになぐりかかる技です。	힘껏 후려치는 기술입니다.
298	msg	1	52	/WAZAHELP.MSG@3580	相手に体当りをくらわし、はじきとばしてしまう技です。	상대에게 몸통 박치기를 먹여 튕겨 내는 기술입니다.
299	msg	1	42	/WAZAHELP.MSG@3636	とぎすまされた爪で相手を斬りつける技です。	날 선 발톱으로 상대를 베는 기술입니다.
300	msg	1	34	/WAZAHELP.MSG@3680	鋭い牙で相手にいどみかかる技です。	날카로운 이빨로 덤비는 기술입니다.
301	msg	1	58	/WAZAHELP.MSG@3716	非常に不思議で特殊な体術で、強力なダメージを与える技です。	아주 기묘하고 특수한 체술로 강력한 피해를 주는 기술입니다.
302	msg	1	52	/WAZAHELP.MSG@3776	あやしげな舞を踊り、敵を死のふちへと誘いこむ技です。	수상한 춤으로 적을 죽음으로 이끄는 기술입니다.
303	msg	1	70	/WAZAHELP.MSG@3832	野性の者のみがもつ、ムキ出しの本性をこぶしで相手にたたきつける技です。	야성을 지닌 자만의 날것 그대로의 본성을 주먹으로 꽂는 기술입니다.
304	msg	1	50	/WAZAHELP.MSG@3904	硬い木の実を、相手の不意をついて投げつける技です。	단단한 나무 열매를 허를 찔러 던지는 기술입니다.
305	msg	1	30	/WAZAHELP.MSG@3960	槍で相手を鋭く突き刺す技です。	창으로 상대를 찌르는 기술.
306	msg	1	46	/WAZAHELP.MSG@3992	槍のリーチを活かし、前方の敵を刺し貫く技です。	창의 리치를 살려 앞의 적을 꿰뚫는 기술입니다.
307	msg	1	58	/WAZAHELP.MSG@4040	槍を振り回し、まわりにいる敵すべてに攻撃をしかける技です。	창을 휘둘러 주위의 모든 적을 공격하는 기술입니다.
308	msg	1	56	/WAZAHELP.MSG@4100	槍を振り回し、立ちふさがるすべての敵を斬りすてる技です。	창을 휘둘러 가로막는 모든 적을 베어 버리는 기술입니다.
309	msg	1	68	/WAZAHELP.MSG@4160	大きく踏み込み、直線上のすべての敵を一気に串刺しにしてしまう技です。	크게 파고들어 직선상의 모든 적을 단숨에 꿰뚫는 기술입니다.
310	msg	1	72	/WAZAHELP.MSG@4232	上空から投げおろす槍が、あたかも流星のごとき光を発するといわれる技です。	하늘에서 내리꽂는 창이 마치 유성 같은 빛을 낸다는 기술입니다.
311	msg	1	56	/WAZAHELP.MSG@4308	槍を振り回し、風が爆裂したかのごとく敵をなぎ倒す技です。	창을 휘둘러 바람이 폭발하듯 적을 쓸어 넘기는 기술입니다.
312	msg	1	36	/WAZAHELP.MSG@4380	相手をハンマーでなぐりつける技です。	해머로 상대를 후려치는 기술입니다.
313	msg	1	54	/WAZAHELP.MSG@4420	ハンマーを振り回して、周囲の敵すべてを攻撃する技です。	해머를 휘둘러 주위의 모든 적을 공격하는 기술입니다.
314	msg	1	64	/WAZAHELP.MSG@4476	全体重をハンマーにのせ、前方の敵を力まかせにたたきつぶす技です。	온 체중을 해머에 실어 앞의 적을 힘껏 내리치는 기술입니다.
315	msg	1	84	/WAZAHELP.MSG@4544	地面をハンマーで打ちつけることで地震を引き起こし、全ての敵にダメージを与える技です。	해머로 땅을 내리쳐 지진을 일으켜 모든 적에게 피해를 주는 기술입니다.
316	msg	1	76	/WAZAHELP.MSG@4632	ハンマーで大地を打つことによって生じたエネルギー波を、一直線にとばす技です。	해머로 대지를 쳐서 생긴 에너지파를 일직선으로 날리는 기술입니다.
317	msg	1	40	/WAZAHELP.MSG@4724	１体の敵にねらいを定めて矢を射る技です。	적 하나를 겨냥해 화살을 쏘는 기술입니다.
318	msg	1	54	/WAZAHELP.MSG@4768	強く引きしぼった矢で、直線上の敵を次々と射ぬく技です。	당긴 화살로 직선상의 적을 연달아 꿰뚫는 기술입니다.
319	msg	1	50	/WAZAHELP.MSG@4824	前方にいならぶ敵に対し、次々と矢を射かける技です。	앞에 늘어선 적에게 연달아 화살을 쏘는 기술입니다.
320	msg	1	48	/WAZAHELP.MSG@4876	特に遠くにいる敵にねらいを定めて矢を放つ技です。	특히 멀리 있는 적을 노려 쏘는 기술입니다.
321	msg	1	56	/WAZAHELP.MSG@4928	空を切り裂いて飛ぶ矢が、雷を巻き起こすといわれる技です。	허공을 가르며 나는 화살이 번개를 일으킨다는 기술입니다.
322	msg	1	36	/WAZAHELP.MSG@4988	周囲の敵に次々と矢を射かける技です。	주위의 적에게 연달아 쏘는 기술.
323	msg	1	52	/WAZAHELP.MSG@5028	一撃必殺をねらう矢を、相手の弱点にたたきこむ技です。	일격필살의 화살을 상대의 약점에 꽂는 기술입니다.
324	msg	1	96	/WAZAHELP.MSG@5096	自らの姿を竜と化す技ですが、体力が半分以下の状態では使用できません。人の姿に戻ることもできます。	자신을 용으로 바꾸는 기술이지만 체력이 절반 이하면 못 씁니다. 사람으로 돌아올 수도 있습니다.
325	msg	1	60	/WAZAHELP.MSG@5196	竜のつばさの一振りで、相手を後方に吹き飛ばしてしまう技です。	용의 날갯짓 한 번으로 상대를 뒤로 날려 버리는 기술입니다.
326	msg	1	72	/WAZAHELP.MSG@5260	竜のおたけびをエネルギー波と化し、直線上の敵すべてにたたきつける技です。	용의 포효를 에너지파로 바꿔 직선상의 모든 적에게 날리는 기술입니다.
327	msg	1	50	/WAZAHELP.MSG@5336	竜の尻尾の一振りで、敵を次々となぐりつける技です。	용의 꼬리로 적을 연달아 후려치는 기술입니다.
328	msg	1	72	/WAZAHELP.MSG@5388	つばさで竜巻を引き起こし、前方の敵をまとめてはじき飛ばしてしまう技です。	날개로 회오리를 일으켜 앞의 적을 한꺼번에 날려 버리는 기술입니다.
329	msg	1	44	/WAZAHELP.MSG@5464	口から炎のブレスをはいて敵を攻撃する技です。	입으로 불꽃 브레스를 뿜는 기술입니다.
330	msg	1	78	/WAZAHELP.MSG@5512	口から霊光すさまじいブレスをはき出し、前方に立ち並ぶ敵すべてに攻撃する技です。	입에서 영광이 넘치는 브레스를 뿜어 앞에 늘어선 모든 적을 공격하는 기술입니다.
331	msg	1	66	/WAZAHELP.MSG@5592	運に見はなされたものは、そくざに死を迎える恐ろしいブレス攻撃です。	운이 다한 자는 즉시 죽음을 맞는 무서운 브레스 공격입니다.
332	msg	1	56	/WAZAHELP.MSG@5668	敵の攻撃から身を守り、受けるダメージを少なくする技です。	적의 공격에서 몸을 지켜 피해를 줄이는 기술입니다.
333	msg	1	40	/WAZAHELP.MSG@5728	敵の攻撃にさらされた仲間をかばう技です。	공격받는 동료를 감싸는 기술입니다.
334	msg	1	46	/WAZAHELP.MSG@5772	敵の攻撃を受けた際に、反撃をこころみる技です。	적의 공격을 받았을 때 반격하는 기술입니다.
335	msg	1	46	/WAZAHELP.MSG@5820	敵の攻撃を受け流してさけることができる技です。	적의 공격을 받아넘겨 피할 수 있는 기술입니다.
336	msg	1	56	/WAZAHELP.MSG@5868	敵の攻撃のパワーを自分の体力として吸収してしまう技です。	적의 공격의 힘을 자신의 체력으로 흡수하는 기술입니다.
337	msg	1	50	/WAZAHELP.MSG@5928	神業とも思えるスピードで、敵の攻撃をよける技です。	신기에 가까운 속도로 공격을 피하는 기술입니다.
338	msg	1	54	/WAZAHELP.MSG@5980	自分が受けた攻撃をそのまま敵にはね返してしまう技です。	자신이 받은 공격을 그대로 적에게 되돌리는 기술입니다.
339	msg	1	52	/WAZAHELP.MSG@6036	魔法による攻撃を無効化してしまうことが可能な技です。	마법에 의한 공격을 무효로 만들 수 있는 기술입니다.
340	msg	1	30	/WAZAHELP.MSG@6100	相手からお金を盗みとる技です。	상대의 돈을 훔치는 기술.
341	msg	1	48	/WAZAHELP.MSG@6132	相手が使う技を目で盗み、仲間のものとする技です。	상대의 기술을 눈으로 훔쳐 동료의 것으로 합니다.
342	msg	1	42	/WAZAHELP.MSG@6184	相手の持っているアイテムを盗みとる技です。	상대가 가진 아이템을 훔치는 기술입니다.
343	msg	1	26	/WAZAHELP.MSG@6228	相手のＨＰをうばう技です。	상대의 ＨＰ를 빼앗는 기술.
344	msg	1	26	/WAZAHELP.MSG@6256	相手のＭＰをうばう技です。	상대의 ＭＰ를 빼앗는 기술.
345	msg	1	76	/WAZAHELP.MSG@6292	冥王が剣にこめた念で自らのまぼろしを作り出し、あたりの者をなぎはらう技です。	명왕이 검에 담은 염으로 자신의 환영을 만들어 주위를 쓸어 버리는 기술입니다.
346	msg	1	48	/WAZAHELP.MSG@6372	魔の力の剣で、立ち並ぶ者を一刀両断にする技です。	마의 힘이 깃든 검으로 적을 일도양단합니다.
347	msg	1	34	/WAZAHELP.MSG@6468	火の玉を相手に投げつける魔法です。	불덩이를 상대에게 던지는 마법.
348	msg	1	58	/WAZAHELP.MSG@6504	周りにいる全ての敵に炎をあびせてダメージを与える魔法です。	주위의 모든 적에게 불꽃을 퍼부어 피해를 주는 마법입니다.
349	msg	1	66	/WAZAHELP.MSG@6564	炎で周囲の空間を燃え上がらせ、全ての敵にダメージを与える魔法です。	불꽃으로 주위 공간을 태워 모든 적에게 피해를 주는 마법입니다.
350	msg	1	52	/WAZAHELP.MSG@6632	電撃を放ち、前方に立ちはだかる敵を攻撃する魔法です。	전격을 쏘아 앞을 가로막는 적을 공격하는 마법입니다.
351	msg	1	66	/WAZAHELP.MSG@6688	プラズマの荒れくるう空間を敵上に作り出しダメージを与える魔法です。	플라즈마가 날뛰는 공간을 적 위에 만들어 피해를 주는 마법입니다.
352	msg	1	46	/WAZAHELP.MSG@6756	冷気によって相手の体を凍らせてしまう魔法です。	냉기로 상대의 몸을 얼려 버리는 마법입니다.
353	msg	1	46	/WAZAHELP.MSG@6804	氷のかたまりを無数に降らせて攻撃する魔法です。	얼음덩이를 무수히 퍼붓는 마법입니다.
354	msg	1	60	/WAZAHELP.MSG@6852	吹雪を巻き起こし、全ての敵に冷気による攻撃を加える魔法です。	눈보라를 일으켜 모든 적에게 냉기로 공격하는 마법입니다.
355	msg	1	58	/WAZAHELP.MSG@6916	大地をはげしくゆらして全ての敵にダメージを与える魔法です。	대지를 거세게 흔들어 모든 적에게 피해를 주는 마법입니다.
356	msg	1	68	/WAZAHELP.MSG@6976	隕石を雨のように降らせ、まわりの敵すべてにダメージを与える魔法です。	운석을 비처럼 떨어뜨려 주위의 모든 적에게 피해를 주는 마법입니다.
357	msg	1	64	/WAZAHELP.MSG@7048	巨大な圧力で、立ちはだかる敵すべてを押しつぶしてしまう魔法です。	거대한 압력으로 가로막는 모든 적을 짓눌러 버리는 마법입니다.
358	msg	1	64	/WAZAHELP.MSG@7116	敵・味方を問わず、無作為に選んだ１体に死の宣告をくだす魔法です。	적과 아군 중 무작위로 하나에게 죽음을 선고하는 마법입니다.
359	msg	1	52	/WAZAHELP.MSG@7184	黒い風のブレードが次々と敵を切り裂いていく魔法です。	검은 바람의 칼날이 연달아 적을 베어 가는 마법입니다.
360	msg	1	64	/WAZAHELP.MSG@7240	大地をはげしくゆらし、爆発的な力で敵にダメージを与える魔法です。	대지를 거세게 흔들어 폭발적인 힘으로 피해를 주는 마법입니다.
361	msg	1	62	/WAZAHELP.MSG@7316	その力は神々さえ滅ぼせると言う、伝説の最強最悪の破壊呪文です。	신들마저 멸할 수 있다는 전설의 최강 최악의 파괴 주문입니다.
362	msg	1	72	/WAZAHELP.MSG@7380	前方の敵を、虹色に輝く死の光線でつつみこみ、大ダメージを与える魔法です。	앞의 적을 무지갯빛 죽음의 광선으로 감싸 큰 피해를 주는 마법입니다.
363	msg	1	64	/WAZAHELP.MSG@7456	敵１体に、迫り来る死の宣告を行い、確実に死へとみちびく魔法です。	적 하나에게 죽음을 선고해 확실히 죽이는 마법입니다.
364	msg	1	72	/WAZAHELP.MSG@7524	抵抗しきれなかった相手のたましいを、一瞬にしてぬき取ってしまう魔法です。	저항하지 못한 상대의 영혼을 한순간에 뽑아내는 마법입니다.
365	msg	1	86	/WAZAHELP.MSG@7600	この魔法が見せるふしぎな舞いに心うばわれた者は、すべて死地へ招かれるといわれています。	이 마법이 보이는 신비한 춤에 마음을 빼앗긴 자는 모두 사지로 불려 간다고 합니다.
366	msg	1	76	/WAZAHELP.MSG@7688	暗黒精霊が舞い踊り、その場につどう者に大きなダメージを与えるという魔法です。	암흑 정령이 춤추며 그 자리에 모인 자에게 큰 피해를 준다는 마법입니다.
367	msg	1	66	/WAZAHELP.MSG@7768	その光跡が走りぬけるとき、空間はよじれ、爆裂を起すという魔法です。	그 빛이 지나가면 공간이 뒤틀려 폭발을 일으킨다는 마법입니다.
368	msg	1	68	/WAZAHELP.MSG@7836	死を与えるべき対象全てを、死のブレードでさしつらぬいていく魔法です。	죽음을 줄 대상 모두를 죽음의 칼날로 꿰뚫어 가는 마법입니다.
369	msg	1	84	/WAZAHELP.MSG@7932	仲間の身にかけられた呪いをとくと同時に、不死の怪物を浄化する力もあわせもつ魔法です。	동료에게 걸린 저주를 푸는 동시에 불사의 괴물을 정화하는 힘도 지닌 마법입니다.
370	msg	1	52	/WAZAHELP.MSG@8020	聖なる光を投げかけ、直線上の敵を焼きつくす魔法です。	성스러운 빛을 던져 직선상의 적을 태우는 마법입니다.
371	msg	1	68	/WAZAHELP.MSG@8076	周囲を聖なる力でつつみこみ、不浄な者をすべて滅ぼしてしまう魔法です。	주위를 성스러운 힘으로 감싸 부정한 자를 모두 멸하는 마법입니다.
372	msg	1	116	/WAZAHELP.MSG@8148	戦いの途中で倒れた大切な仲間を再び戦場に復帰させる魔法ですが、休息のない連続する戦いの中では１回しか使用できません。	전투 중 쓰러진 소중한 동료를 다시 전장에 복귀시키는 마법이지만 휴식 없이 이어지는 전투에서는 한 번만 쓸 수 있습니다.
373	msg	1	38	/WAZAHELP.MSG@8272	味方ひとりの浅いケガをいやす魔法です。	아군 하나의 가벼운 상처를 치유합니다.
374	msg	1	44	/WAZAHELP.MSG@8312	味方ひとりのケガをほぼ完全にいやす魔法です。	아군 하나의 상처를 거의 완전히 치유합니다.
375	msg	1	58	/WAZAHELP.MSG@8360	近くにいる味方何人かのケガを、いやすことのできる魔法です。	가까이 있는 아군 몇 명의 상처를 치유하는 마법입니다.
376	msg	1	62	/WAZAHELP.MSG@8420	近くにいる味方全員のケガを、かなりいやすことのできる魔法です。	가까이 있는 아군 모두의 상처를 꽤 많이 치유하는 마법입니다.
377	msg	1	60	/WAZAHELP.MSG@8484	周りにいる味方全員のケガを完全にいやすことのできる魔法です。	주위의 아군 모두의 상처를 완전히 치유하는 마법입니다.
378	msg	1	46	/WAZAHELP.MSG@8556	敵の精神を支配し、混乱におとしいれる魔法です。	적의 정신을 지배해 혼란에 빠뜨리는 마법입니다.
379	msg	1	54	/WAZAHELP.MSG@8604	敵の肉体を支配し、自分の思いどおりにあやつる魔法です。	적의 육체를 지배해 마음대로 조종하는 마법입니다.
380	msg	1	62	/WAZAHELP.MSG@8660	敵の心をとりこにし、自分の思うままにあやつってしまう魔法です。	적의 마음을 사로잡아 마음먹은 대로 조종하는 마법입니다.
381	msg	1	50	/WAZAHELP.MSG@8724	相手の精神にはたらきかけ、眠りをもたらす魔法です。	상대의 정신에 작용해 잠들게 하는 마법입니다.
382	msg	1	64	/WAZAHELP.MSG@8776	敵１体の精神を恐怖で満たし、戦闘不能状態におとしいれる魔法です。	적 하나의 정신을 공포로 채워 전투 불능 상태로 만드는 마법입니다.
383	msg	1	66	/WAZAHELP.MSG@8844	複数の敵の精神を恐怖で満たし、戦闘不能状態におとしいれる魔法です。	여러 적의 정신을 공포로 채워 전투 불능 상태로 만드는 마법입니다.
384	msg	1	52	/WAZAHELP.MSG@8912	周囲の敵すべてを混乱させ、同士討ちをねらう魔法です。	주위의 적을 모두 혼란시켜 서로 싸우게 하는 마법.
