#번호	종류	자리수	예산	예시위치	JP	KO
539	ui	1	19	/1_SRPG.BIN@533028	｣と名づけましょう！	｣,이렇게　부르죠!
540	ui	1	23	/1_SRPG.BIN@533048	｣と呼ぶことにいたそう。	｣,그리　부르도록　하지.
541	ui	1	3	/1_SRPG.BIN@533072	｣！	｣!
542	ui	1	21	/1_SRPG.BIN@533076	｣って呼んじゃおっと！	｣!이렇게　불러야지!
543	ui	1	21	/1_SRPG.BIN@533100	｣といったところかの。	｣,이쯤이면　되겠지.
544	ui	1	21	/1_SRPG.BIN@533124	｣とよぶことにするぜ！	｣!그렇게　부르자고!
545	ui	1	23	/1_SRPG.BIN@533148	｣と名づけましょうかね。	｣,이렇게　지어　볼까요.
546	ui	1	25	/1_SRPG.BIN@533172	｣って名前がピッタリだな！	｣!딱　맞는　이름이군!
547	ui	1	25	/1_SRPG.BIN@533200	｣って名前にしとこうかね。	｣,이　이름으로　해　둘까.
548	ui	1	17	/1_SRPG.BIN@533228	｣と名づけられた）	｣,명명　완료）
549	ui	1	22	/1_SRPG.BIN@533248	クイーンズ・パレス２Ｆ	퀸즈　궁전　2층
550	ui	1	22	/1_SRPG.BIN@533272	クイーンズ・パレス３Ｆ	퀸즈　궁전　3층
551	ui	1	22	/1_SRPG.BIN@533296	クイーンズ・パレス４Ｆ	퀸즈　궁전　4층
552	ui	1	18	/1_SRPG.BIN@533352	Ｙｏｕ　Ｌｏｓｅ！	
553	ui	1	32	/1_SRPG.BIN@533372	戦いに敗れ、半分のお金を失った。	싸움에　져서　돈　절반을　잃었다
554	ui	1	16	/1_SRPG.BIN@533424	Ｙｏｕ　Ｗｉｎ！	
555	ui	1	30	/1_SRPG.BIN@533444	敵を倒し、無事に国境を越えた。	적을　꺾고　무사히　국경통과
556	ui	1	22	/1_SRPG.BIN@533508	誰を生き返らせますか？	누구를　되살릴까요?
557	ui	1	12	/1_SRPG.BIN@533532	だれもいない	아무도　없다
558	ui	1	30	/1_SRPG.BIN@533548	降魔刀の力によってはばまれた！	항마도의　힘에　가로막혔다!
559	ui	1	16	/1_SRPG.BIN@533584	技を盗むかわりに	기술　대신에
560	ui	1	14	/1_SRPG.BIN@533604	ジェム盗んだ！	젬을　훔쳤다!
561	ui	1	22	/1_SRPG.BIN@533620	アイテムを盗むかわりに	아이템　대신에
562	ui	1	22	/1_SRPG.BIN@533644	金を盗むことに失敗した	돈을　훔치지　못했다
563	ui	1	14	/1_SRPG.BIN@533668	の技を盗んだ！	의　기술　훔침
564	ui	1	22	/1_SRPG.BIN@533684	技を盗むことに失敗した	기술을　훔치지　못했다
565	ui	1	14	/1_SRPG.BIN@533708	を手にいれた！	　입수했다!
566	ui	1	28	/1_SRPG.BIN@533724	アイテムを盗むことに失敗した	아이템을　훔치지　못했다
